order_id,customer_id,customer_type_DEBUG_ONLY,account_age_days,total_past_orders,historical_return_rate,historical_return_value_rate,days_since_last_return,order_value,item_category,quantity,is_multi_variant_order,discount_pct_applied,shipping_billing_mismatch,is_new_shipping_address,address_reuse_across_accounts,payment_method_type,is_new_payment_method,payment_method_reuse_across_accounts,orders_in_last_24h,orders_in_last_24h_same_address,is_abusive_return
ORD-6F10557D,41a22fb5,normal,1086,5,0.019854161557399563,0.08583507089719997,233,948.97,apparel,3,0,20,0,0,0,prepaid,0,0,0,0,0
ORD-BDDB8C39,311b083a,normal,1099,5,0.2827328936590438,0.40423062179239944,333,160.09,home,2,0,0,1,0,0,COD,1,0,0,0,0
ORD-FA8592FC,53870999,ring_member,13,1,0.11422857277061862,0.0529959667028683,275,1502.68,beauty,5,0,10,0,0,0,COD,1,0,4,1,0
ORD-9086EBAE,a2145c1b,normal,850,9,0.12668474351029438,0.14184648223256324,77,291.82,apparel,4,0,0,0,0,0,COD,0,0,0,0,0
ORD-71849662,6b5f8a60,ring_member,14,2,0.18732791143930308,0.19857827577355033,192,590.1,beauty,1,0,0,0,1,1,COD,1,1,5,3,1
ORD-23F98957,a89945b3,normal,912,5,0.10203380749489298,0.1191640796617116,150,530.6,home,4,0,0,0,0,0,COD,0,0,0,0,0
ORD-C913906A,e13337de,normal,1191,5,0.023635919738233164,0.09207705618136512,10,201.93,electronics,3,0,0,0,0,0,prepaid,1,0,0,0,0
ORD-91B49486,8f3b8c04,normal,1019,4,0.016615498755602427,0.06389685799002576,209,680.68,electronics,2,0,0,1,0,0,prepaid,1,0,0,0,0
ORD-57413E18,92fb49dc,normal,1331,5,0.03833755950593032,0.0,246,2463.25,apparel,4,0,10,0,0,0,prepaid,0,0,0,0,0
ORD-42E7AFD9,b0806d04,normal,349,3,0.03299864166038,0.060408425240905436,80,271.23,apparel,1,0,10,0,0,0,COD,0,0,0,0,0
ORD-0F30259C,7d0c7101,normal,471,4,0.18970228482576423,0.20283842862686025,333,1657.95,home,1,0,0,0,0,0,prepaid,0,0,0,0,0
ORD-B1DF9185,6d7f70c2,normal,1149,2,0.10250722735182075,0.06091714693086259,140,1081.17,electronics,4,0,0,0,1,0,prepaid,0,0,0,0,0
ORD-833D4399,3ce526fc,normal,891,5,0.03865402682097114,0.05802866528848938,73,982.93,electronics,2,0,30,0,0,0,prepaid,0,0,0,0,0
ORD-FF783144,4d78b947,normal,443,5,0.00546318549228283,0.0,32,137.15,apparel,3,0,10,1,0,0,prepaid,0,0,0,0,0
ORD-E384F834,5af6b913,normal,1544,4,0.09788837827252439,0.09947290494417306,181,544.85,apparel,5,0,20,0,0,0,prepaid,0,0,0,0,0
ORD-9DD84972,36e9492e,bracketer,1399,6,0.0506895853108049,0.0,140,6197.65,apparel,8,1,10,0,0,0,prepaid,0,0,0,0,1
ORD-964B8258,bcd9e2d8,normal,1780,3,0.016520149522841872,0.03402722993438309,184,523.79,home,5,0,20,0,0,0,COD,0,0,2,1,0
ORD-6A0455BF,5e593971,normal,887,6,0.17929944543204004,0.1498771025951704,203,1730.56,apparel,4,0,10,0,0,0,prepaid,1,0,0,0,0
ORD-B7554949,1d3b5eff,normal,1593,4,0.03719583783546934,0.0,77,621.74,home,4,0,0,0,1,0,COD,1,0,0,0,0
ORD-3C292624,adacd4da,normal,1298,6,0.013785713259148832,0.07216853412375432,184,283.83,apparel,4,1,0,0,1,0,prepaid,0,0,1,0,1
ORD-A7D31635,6ef0589f,normal,357,3,0.010124841224447461,0.0,73,558.84,electronics,3,0,10,0,0,0,prepaid,0,0,0,0,0
ORD-BCABCDC2,890b0de3,normal,557,0,0.0,0.0,-1,4146.61,electronics,4,0,10,0,0,0,COD,0,0,1,0,0
ORD-488E269F,4e679490,normal,273,5,0.23670576862923914,0.14703570259448573,230,3474.73,apparel,2,0,0,0,0,0,COD,0,0,0,0,0
ORD-743F8900,1e69728f,normal,387,6,0.13843751529972817,0.16595810082200835,303,270.47,grocery,2,0,0,0,0,0,prepaid,0,0,1,0,0
ORD-3F342DEE,176f5da0,normal,1303,6,0.011675930288462168,0.04398194502865094,199,568.2,apparel,3,0,0,1,0,0,prepaid,0,0,0,0,0
ORD-36849091,6073e201,normal,1573,4,0.2469691171149288,0.1833212379414058,253,310.85,grocery,1,0,0,0,0,0,prepaid,0,0,1,1,0
ORD-E3D609B8,cb607025,normal,1696,5,0.003300977954652608,0.0,271,642.78,electronics,5,0,10,0,1,0,prepaid,0,0,0,0,0
ORD-22AEB54D,b0e7ab20,normal,351,7,0.018976249205201575,0.02057247506764796,303,1962.4,grocery,2,0,0,0,0,0,prepaid,0,0,1,1,0
ORD-038B20A8,eae4ff36,normal,606,7,0.08510422854479217,0.06697249536978657,97,1339.7,apparel,2,0,10,0,0,0,prepaid,0,0,0,0,0
ORD-3336F800,b72bc3dc,normal,1031,4,0.06950398219878438,0.074048281442198,157,3877.73,grocery,4,0,10,0,0,0,prepaid,1,0,1,1,0
ORD-890D89E1,6ef0589f,normal,357,3,0.010124841224447461,0.0,73,12305.59,electronics,1,0,0,0,0,0,prepaid,1,0,0,0,0
ORD-20356590,6ff1f1b6,normal,396,5,0.1373859884219218,0.19422567439336358,7,1402.66,apparel,4,0,0,0,0,0,prepaid,0,0,0,0,0
ORD-81761FF1,6b467448,serial_returner,255,23,0.8441750564518481,0.8625562928933035,13,2713.15,home,3,0,10,0,0,0,COD,0,0,0,0,0
ORD-6D7A20B8,734e9296,serial_returner,1509,22,0.8346269549152662,0.8951236905916284,4,8440.09,home,5,0,0,0,0,1,COD,0,0,0,0,1
ORD-626EF990,9ed69262,normal,1130,5,0.04724780001270141,0.016785297609404087,203,416.05,electronics,5,0,0,0,0,0,COD,0,0,0,0,0
ORD-E096AF6B,bc023246,normal,1273,5,0.15467760324142973,0.14221862748191041,150,4337.2,electronics,4,1,0,0,0,0,prepaid,0,0,1,1,0
ORD-8C52CC57,593bc6b5,normal,1127,7,0.022800180406105763,0.003257835809485077,245,621.84,beauty,5,0,30,0,0,0,prepaid,0,0,0,0,0
ORD-FF8DE238,a6bc3309,normal,1332,6,0.017658134581033772,0.019544171063586947,50,2063.77,home,5,0,0,0,1,0,prepaid,0,0,0,0,0
ORD-0797EB52,0ffa6891,normal,986,3,0.011057436362168094,0.10730339350796478,148,492.34,electronics,1,0,0,0,0,0,COD,1,1,0,0,0
ORD-CC6370FF,2386f614,normal,1300,6,0.18623676420064333,0.1112696531148434,104,4905.13,apparel,2,0,0,0,0,0,prepaid,0,0,1,0,0
ORD-3D9CFA5A,819f1f0f,normal,392,5,0.16657082360879025,0.19019102337763957,300,1689.52,beauty,3,0,10,0,0,0,prepaid,0,0,0,0,0
ORD-3DED7AF2,877b5b96,normal,1312,3,0.019120564433777198,0.0,299,989.91,home,1,0,0,0,1,0,prepaid,0,0,0,0,0
ORD-CD75DF13,99708e67,normal,1151,3,0.084146038578061,0.09585007130165818,43,1068.37,beauty,1,0,0,0,0,1,COD,1,0,0,0,1
ORD-3485A888,861fda55,normal,1774,7,0.020972425994695003,0.032723349478976274,71,17596.07,electronics,4,0,20,0,0,0,prepaid,0,0,0,0,0
ORD-547CDB60,4516f5a4,normal,1487,2,0.1215574130990319,0.13949367815094937,359,1037.29,home,4,1,0,0,0,0,COD,0,0,0,0,0
ORD-B6EDFEE2,8ea625ba,normal,1712,4,0.007405077732875159,0.056823008897217864,116,210.35,beauty,4,0,0,0,0,0,COD,0,0,0,0,0
ORD-8CE3BBB6,06b541ea,normal,1389,5,0.09588409166596823,0.09651803288054488,299,659.18,electronics,3,0,30,0,0,0,COD,0,0,0,0,0
ORD-E58C1C4F,da336bf7,normal,697,7,0.028644790204843472,0.013713102701003866,3,3037.74,home,4,0,0,0,0,0,COD,1,0,0,0,0
ORD-9F09DAC9,a5f92641,normal,1416,8,0.13356037015172273,0.14334072254399108,252,7090.58,electronics,2,0,0,0,0,0,prepaid,1,0,0,0,0
ORD-E64D78F2,9806184a,normal,735,5,0.15831075812260303,0.17995397056372273,271,2203.46,home,3,0,0,0,0,0,prepaid,0,0,0,0,0
ORD-CBADBE87,bd00a625,normal,910,6,0.0415632639259319,0.023457784772852385,212,229.3,electronics,5,0,10,0,0,0,prepaid,0,0,0,0,0
ORD-7FCDFC08,56a47ea0,normal,929,5,0.15434381388668725,0.15842804716915224,109,536.46,beauty,3,0,10,0,0,0,prepaid,0,0,2,1,0
ORD-636693A7,efe70e2d,normal,1379,5,0.32554506016877316,0.33517027555819734,257,712.09,beauty,5,0,0,0,0,0,COD,0,0,1,0,0
ORD-B05988B3,1ebb62d2,normal,900,3,0.0007882568692291274,0.0,161,1464.63,apparel,1,0,0,0,0,0,prepaid,0,0,0,0,0
ORD-3D902780,606e8129,normal,1316,4,0.03386600840923008,0.02201647474006653,135,1124.92,apparel,5,0,20,0,1,0,prepaid,0,0,0,0,0
ORD-EFAF30F1,639b558e,serial_returner,609,15,0.9088069836924763,0.9545769677559992,3,2832.86,apparel,3,0,10,0,0,0,COD,0,0,1,0,1
ORD-442443CC,7124506b,normal,1151,5,0.018001086746007654,0.05364068278996219,223,529.39,apparel,2,0,10,0,0,0,COD,0,0,0,0,0
ORD-3EEF6D2B,3ee071d4,wardrober,1094,3,0.04140032324218503,0.2098030372555839,65,5563.78,apparel,2,1,0,1,1,0,prepaid,0,0,0,0,1
ORD-3EF561A4,c1f21416,normal,1188,8,0.08560338332885324,0.0,267,570.48,home,5,0,0,0,0,0,prepaid,0,0,0,0,0
ORD-159A0DBC,a407d715,normal,774,4,0.00454884943724241,0.03247081020792761,290,1448.77,apparel,3,0,0,0,0,0,prepaid,0,0,0,0,0
ORD-9D98B799,18eb2f24,normal,1217,7,0.002234317700314856,0.0,98,495.57,home,5,1,10,0,0,0,prepaid,0,0,0,0,1
ORD-30D44A01,1db1575b,normal,356,5,0.11705155067766525,0.060209959036788524,37,1619.58,beauty,5,0,10,0,0,0,prepaid,0,0,0,0,0
ORD-0759A67C,81ced791,normal,314,6,0.0009494381160903878,0.0,316,2160.61,electronics,1,0,0,0,0,0,COD,0,0,1,1,0
ORD-FF80519B,4ed27f83,serial_returner,1359,25,0.6435742034501238,0.7761522809788965,10,1883.81,home,3,0,10,0,0,0,prepaid,0,0,0,0,0
ORD-69B8D19F,b5e9efdf,normal,768,5,0.013534420661798306,0.1046011849344782,9,696.27,beauty,5,0,10,0,0,0,prepaid,0,0,0,0,0
ORD-9840C487,c2086008,normal,509,0,0.0,0.030168783426889192,-1,4234.31,home,4,0,0,0,0,0,prepaid,0,0,0,0,0
ORD-B6D836E5,21c2b6cc,normal,1217,8,0.0592984182176236,0.07261150403861999,122,1340.23,apparel,4,0,0,0,0,0,COD,0,0,1,1,0
ORD-E180F3AD,2d7eafb9,bracketer,589,7,0.09900800621857145,0.088394115652392,265,3065.38,apparel,4,0,10,0,0,0,prepaid,1,0,1,1,0
ORD-13F50211,03d1386c,normal,516,9,0.026548207152188117,0.0,274,8464.28,apparel,5,0,0,1,1,0,COD,0,0,0,0,1
ORD-8CDFC84D,aa1a1bbf,normal,1100,6,0.050643795294031145,0.042713612652719626,52,5906.77,apparel,3,0,0,0,0,0,prepaid,1,0,1,0,0
ORD-0C532DF3,cc496fc0,normal,1239,5,0.1611476734318691,0.10351213295502987,224,767.45,apparel,1,0,10,0,1,0,prepaid,0,0,1,1,0
ORD-09D77E65,b4e7c906,normal,591,5,0.059181183917440684,0.0708434185480538,148,3696.44,electronics,4,0,10,0,1,0,prepaid,1,0,0,0,0
ORD-7161D7D5,fff1f0ab,normal,536,2,0.04679464903617276,0.023998288442412766,54,11843.52,apparel,5,0,0,0,0,0,prepaid,0,0,0,0,0
ORD-9D1DEB75,cef4880d,serial_returner,376,24,0.6366783718685236,0.6330957340632509,8,8262.25,electronics,5,0,10,0,0,0,prepaid,0,0,2,0,1
ORD-8AFE5452,3dd8fe39,normal,1623,4,0.02221489214592569,0.0,344,335.71,electronics,3,0,0,0,0,0,prepaid,0,0,0,0,0
ORD-0651C61A,abdcd038,normal,187,2,0.0870724960030693,0.046427529760676184,261,703.72,electronics,5,0,10,0,0,0,prepaid,0,0,0,0,0
ORD-E4B637C7,0a3334d2,normal,1061,4,0.17696466593242038,0.19816640600754432,268,2930.12,apparel,3,0,10,0,0,0,prepaid,0,0,0,0,0
ORD-CFFED7FF,9226bf40,ring_member,9,1,0.16695145658447808,0.20281238989857764,336,3482.03,beauty,1,0,10,0,1,1,COD,1,1,2,1,1
ORD-627389ED,084936a2,wardrober,1188,3,0.042712100655933505,0.31948044689347976,231,8548.21,apparel,1,0,20,1,0,0,prepaid,0,0,0,0,0
ORD-418046A2,510d2cab,normal,1173,5,0.38512157131163727,0.4108951328622456,106,1440.7,home,5,0,0,0,1,0,prepaid,0,0,0,0,1
ORD-97F31270,299aa748,normal,1346,11,0.023321328652877272,0.09405165601943637,322,5338.55,apparel,2,0,20,0,0,0,COD,0,0,0,0,0
ORD-D6E6322C,772f113f,normal,874,2,0.1465295274661998,0.16110468398035435,43,842.68,apparel,1,1,0,0,0,0,prepaid,0,0,1,0,0
ORD-E55A8F16,9f1426a2,normal,493,7,0.003516216795255773,0.05927896928261537,61,1768.25,electronics,3,0,10,0,0,0,prepaid,0,0,0,0,0
ORD-13E69487,2b826d2f,normal,510,4,0.1045414379706097,0.1155797151358488,96,1318.02,beauty,5,0,0,0,0,0,COD,0,0,0,0,0
ORD-F9E338A9,8a091c2f,normal,1226,3,0.10531743816937254,0.1277410837212871,260,401.99,home,2,0,10,0,0,0,prepaid,0,0,0,0,0
ORD-DD05983E,3b24bd1f,normal,496,10,0.14144720219949453,0.08802777920244251,10,1868.52,home,1,0,0,0,0,0,COD,0,0,0,0,0
ORD-6A7ACCF5,906b26c1,normal,996,7,0.055913964990144824,0.054949047030541216,144,513.09,electronics,3,0,20,0,0,0,prepaid,0,0,0,0,0
ORD-E1B9EEEB,f0529933,normal,1051,5,0.08414864755431364,0.11836339899175649,328,4049.06,apparel,5,0,20,0,0,0,prepaid,0,0,0,0,0
ORD-86CC253D,714c4200,normal,382,8,0.02519948500683067,0.0,279,462.36,beauty,3,1,0,0,0,0,prepaid,0,0,0,0,0
ORD-9C725A95,ce0cc94d,normal,1368,9,0.009463414701213566,0.0,195,422.49,apparel,5,0,20,0,0,0,prepaid,0,0,0,0,0
ORD-7394354B,1c3de8e5,normal,1358,3,0.05466461289451703,0.08598070157894602,122,910.44,electronics,2,0,0,0,1,0,prepaid,0,0,1,0,0
ORD-E3C6F280,ecfaaa77,normal,1081,6,0.00703507806786104,0.0,124,3955.75,apparel,3,0,20,0,0,0,prepaid,0,0,0,0,0
ORD-E9B6ED54,c0a43578,serial_returner,1324,27,0.7272387197939224,0.6271385736015236,4,829.21,beauty,3,0,0,0,1,0,prepaid,0,0,0,0,1
ORD-A1D0EE42,71a7a8a9,normal,1770,5,0.022113804578887526,0.00790445968236356,187,1077.45,apparel,1,0,0,0,0,0,COD,0,1,0,0,0
ORD-DCD82F25,ec6b3aeb,normal,1510,7,0.035634796248169794,0.06197096338131732,330,1947.3,home,3,0,0,0,0,0,prepaid,1,0,0,0,0
ORD-0DD4E026,ef9ccaf8,normal,577,4,0.0021209749746808346,0.01430668940792984,139,777.24,apparel,1,0,0,0,0,0,COD,0,0,0,0,0
ORD-7B0D72BD,b9a2b78b,wardrober,1106,3,0.24940347277214187,0.460257173996529,335,9839.53,apparel,3,0,0,1,0,0,prepaid,0,0,0,0,1
ORD-1EFE9437,d5e147b9,normal,1463,6,0.041885678312795195,0.058041854876260915,170,1030.96,apparel,3,0,10,1,0,0,prepaid,0,0,1,1,0
ORD-930074CB,20ed0ea4,normal,240,10,0.04899258543761499,0.04309090543203888,313,894.48,beauty,1,0,0,0,0,0,COD,0,0,0,0,0
ORD-5D66511E,1439c1ad,normal,804,3,0.04324921961832921,0.022952310633555406,24,720.41,apparel,1,0,0,0,1,0,prepaid,0,0,0,0,0
ORD-8ECCA580,f602fadd,normal,1750,2,0.03634947226141927,0.0,47,1022.01,home,1,0,20,0,0,0,prepaid,0,0,0,0,0
ORD-289187B6,dbf23e3f,normal,1685,10,0.03998665161617835,0.0643579396808738,124,1014.91,electronics,2,0,0,0,0,0,COD,0,0,0,0,0
ORD-C2F9738B,5343586f,serial_returner,820,25,0.9565229696994617,1.0,9,647.17,beauty,5,0,20,0,0,0,prepaid,0,0,0,0,1
ORD-24A2592C,469a9272,wardrober,1639,5,0.050559664638753395,0.3151231014913694,249,8921.45,apparel,4,0,0,0,0,0,COD,0,0,0,0,0
ORD-4FBE3F71,2c1b3f31,normal,560,4,0.0023035511469712048,0.0,105,1931.96,electronics,5,0,0,0,0,0,prepaid,0,0,0,0,0
ORD-C43259B2,0f468aaf,normal,1600,6,0.39280863324380644,0.47754593833688536,79,3996.61,apparel,5,0,20,0,0,0,prepaid,1,0,1,0,0
ORD-8266C803,1d14b1eb,normal,474,3,0.2993200232910404,0.35368765124716195,41,619.9,home,5,1,0,0,0,0,COD,0,0,0,0,0
ORD-708FEDC3,484fc09b,normal,442,5,0.010528851334154042,0.0,281,3373.64,apparel,2,1,0,0,0,0,prepaid,0,0,0,0,0
ORD-17C84F43,1d495716,ring_member,10,1,0.00924044663953088,0.025315213076213712,212,1723.18,electronics,5,0,0,0,1,1,COD,1,1,4,2,1
ORD-F8AC3B9A,20d5b79a,normal,221,1,0.20250719397678352,0.24098250225081264,346,271.73,home,2,0,10,0,0,0,prepaid,0,0,0,0,0
ORD-24DBFBCD,458fc048,normal,128,8,0.003819832720138954,0.0,330,1830.21,apparel,4,0,20,1,0,0,prepaid,0,0,0,0,1
ORD-20F5D18F,3771ebbe,normal,1457,6,0.12664608649511624,0.16874264636767577,350,1509.07,apparel,4,0,0,0,1,0,prepaid,0,0,0,0,0
ORD-EAA15F68,fae71bee,normal,1460,5,0.24169970960140486,0.24248681178782472,258,2019.42,apparel,1,0,0,0,0,0,prepaid,0,0,0,0,0
ORD-BBC2E0BF,ab487422,normal,115,4,0.19053204815603778,0.19806887897888947,70,591.13,apparel,5,0,0,0,0,0,COD,0,0,0,0,0
ORD-FCD34AC4,03cceb4b,normal,1768,4,0.007102437852279477,0.0,311,296.29,apparel,5,0,0,0,0,0,prepaid,0,0,0,0,0
ORD-7EEF9727,091a2bfc,normal,1343,7,0.11830100702512222,0.062303602704955864,276,179.3,home,1,0,0,0,0,0,COD,0,0,1,1,0
ORD-770B19E7,76c81ec8,serial_returner,486,17,0.6299746444521193,0.5920765700761179,9,1450.68,grocery,2,0,10,0,0,0,COD,0,0,0,0,0
ORD-0B3C5DEA,f3ca3816,serial_returner,905,28,0.7181542065338377,0.7705931060475284,11,2664.21,electronics,5,0,10,0,0,0,COD,0,0,1,0,0
ORD-CEB6C61A,d095e2db,normal,433,5,0.13715028756420383,0.14729633864527195,72,1932.99,apparel,5,0,10,0,0,0,COD,0,0,0,0,0
ORD-02AF01B0,f80ef948,normal,749,11,0.033355160113275426,0.03351801635403976,143,2082.13,home,4,0,0,0,0,0,COD,0,1,0,0,0
ORD-F1474838,cf9245a8,normal,1345,3,0.08279817953101007,0.07197052948874647,74,5195.31,electronics,2,0,0,0,0,0,prepaid,0,0,2,0,0
ORD-E6C1ABF7,12eb68e9,normal,1101,3,0.5514608078350056,0.5867760817830598,352,1745.83,apparel,2,0,10,0,0,0,COD,0,0,0,0,0
ORD-906328C6,37908413,normal,1226,7,0.21412833729565595,0.22852381263747257,167,919.63,beauty,4,0,20,0,0,1,prepaid,0,0,0,0,0
ORD-9A0F88E6,78260061,normal,1342,4,0.014700821845521697,0.0,208,7036.6,apparel,2,0,10,0,0,0,prepaid,0,0,1,0,0
ORD-52FBD8EE,049838e9,bracketer,1210,2,0.08663930915648935,0.0883553889004027,74,687.04,apparel,5,1,0,0,0,0,prepaid,0,0,1,0,0
ORD-2A388B98,a417c7fa,normal,267,7,0.0018493189065467077,0.0,10,546.29,apparel,5,0,0,0,0,0,prepaid,0,0,0,0,0
ORD-6723048C,5878d6b4,normal,1455,5,0.011815668010448843,0.0,327,3852.59,home,3,0,0,0,0,0,COD,0,0,0,0,0
ORD-1F86A8C4,7321c139,normal,670,3,0.08873969599233646,0.12108973941086826,31,182.75,grocery,1,0,0,0,0,0,prepaid,0,0,0,0,0
ORD-1062CF1C,1b646ff6,normal,307,4,0.08875908604904933,0.06810893037517812,140,421.72,electronics,4,0,20,0,0,0,prepaid,0,0,0,0,0
ORD-CC2089D7,a8b53752,serial_returner,1630,18,0.6312267372856617,0.6247062538491626,10,569.12,grocery,4,0,0,1,0,0,prepaid,0,0,0,0,0
ORD-B41F98B6,8672c626,normal,758,7,0.010778833586614881,0.00986790170607802,214,355.1,apparel,4,0,10,0,0,0,COD,0,0,0,0,0
ORD-C25B8DC4,d4e146ca,normal,938,7,0.20811316112431963,0.1785956340923594,226,1239.27,apparel,3,0,0,0,0,0,prepaid,0,0,0,0,0
ORD-C116C5AA,3d5c9227,ring_member,2,0,0.0,0.014417291391307941,-1,7668.3,electronics,1,0,0,0,0,1,COD,0,1,4,2,1
ORD-98A522CC,38ac9be1,normal,1508,3,0.10960925972349612,0.14469586713014948,189,824.04,apparel,3,0,20,0,0,0,COD,1,0,0,0,0
ORD-F58772D4,4f00aed5,normal,326,4,0.06077780977135466,0.049025925925329325,125,229.37,electronics,5,0,20,0,0,0,prepaid,0,0,0,0,0
ORD-8CB78943,311b083a,normal,1099,5,0.2827328936590438,0.40423062179239944,333,254.31,home,4,0,0,0,0,0,prepaid,0,0,0,0,0
ORD-58A72122,b148d493,normal,415,1,0.07897930708009565,0.0,290,1767.53,beauty,3,0,0,0,0,0,COD,0,0,0,0,0
ORD-BF173D46,cf236ee6,normal,580,4,0.06872696607156316,0.040776068031901244,161,1066.2,electronics,5,0,10,0,0,0,prepaid,0,0,0,0,0
ORD-9D4958A9,7b6f1659,normal,1272,6,0.00889592293014339,0.036157527274617414,142,2688.28,electronics,5,0,20,0,0,0,prepaid,1,0,0,0,0
ORD-B4F35D2E,c5c77800,normal,164,7,0.04971806182800223,0.1053706651419494,104,1485.3,apparel,5,0,0,0,0,0,prepaid,0,1,1,1,0
ORD-1173ACAB,c68d47e1,normal,88,3,0.0662784541600183,0.13323293931237845,79,560.6,home,4,0,20,0,0,0,prepaid,0,0,2,1,0
ORD-D2389B6E,41df3808,normal,1093,3,0.08409051718638057,0.046871304451531155,41,387.99,home,2,0,0,0,0,0,prepaid,0,0,0,0,0
ORD-96462B4A,b41c8511,normal,1155,3,0.027917269494067986,0.006101133344324095,234,452.59,apparel,5,0,0,0,0,0,prepaid,0,0,0,0,0
ORD-D63EE609,e3a61d4c,normal,222,5,0.004741442007524969,0.0,20,1160.21,electronics,2,0,30,0,0,0,prepaid,0,0,0,0,0
ORD-DD6354D2,665fe60d,normal,623,3,0.09571799984941902,0.0342907951402283,89,214.94,apparel,5,0,20,0,1,0,COD,1,0,1,0,0
ORD-4EEE58C2,8dda2aa5,normal,1717,4,0.01580095623558683,0.0253237578163944,306,268.66,apparel,3,0,10,0,0,0,prepaid,0,0,0,0,0
ORD-B9325AAC,882f4a70,normal,893,3,0.160707739093024,0.242355283251885,6,946.2,electronics,5,0,20,0,0,0,COD,0,0,0,0,0
ORD-52AC6E2C,b708c634,normal,1144,3,0.028409684763830604,0.023745288434751426,291,709.85,home,4,1,10,0,0,0,prepaid,0,0,0,0,0
ORD-C7567210,778b5ee9,normal,1333,5,0.12492427568758424,0.16725938623794534,87,1741.75,apparel,4,0,0,0,0,0,COD,0,0,0,0,0
ORD-AB3621B1,89a14068,normal,1108,4,0.39443876711978476,0.35765545858796916,238,872.69,electronics,2,0,0,0,0,0,prepaid,0,0,0,0,0
ORD-D244E741,f162bee1,bracketer,234,6,0.09857386593836229,0.11485821813963375,6,705.97,apparel,7,1,0,0,0,0,prepaid,0,1,0,0,1
ORD-1AF9CCF6,914f149b,normal,9,7,0.00236410821883723,0.0,102,1631.9,grocery,1,0,10,0,0,0,prepaid,0,0,0,0,0
ORD-4550334D,a407d715,normal,774,4,0.00454884943724241,0.03247081020792761,290,1205.83,electronics,3,0,0,0,1,0,prepaid,0,0,1,0,0
ORD-5C633974,f6902d43,normal,9,5,0.24115601703287284,0.25623626541443145,330,1297.85,electronics,1,0,0,0,0,0,prepaid,0,0,1,0,0
ORD-48123D97,3b651033,normal,1102,7,0.272859337887133,0.2738601781879573,225,66.71,apparel,5,0,0,0,0,0,prepaid,0,0,1,1,0
ORD-DE7D9B6E,3a7f7c8e,normal,1134,3,0.04319456509809215,0.0,315,749.55,electronics,2,1,0,0,0,0,prepaid,1,0,0,0,0
ORD-039FB089,48025212,normal,144,6,0.033268113603141636,0.12375001717293316,76,889.29,electronics,4,0,0,0,0,0,prepaid,0,0,0,0,0
ORD-DA1ADFE9,c914608c,normal,1438,5,0.13851080964099952,0.20047726419569914,260,1737.06,electronics,3,0,0,0,0,0,prepaid,0,1,0,0,1
ORD-02E7E2FC,0333514e,normal,4,10,0.05588672998401289,0.05457107302529481,20,4703.15,apparel,4,0,0,0,0,0,prepaid,0,0,0,0,0
ORD-364778B8,946f2fe4,normal,493,8,0.08772536725744039,0.05478535983665641,307,409.27,grocery,2,0,10,0,0,0,COD,0,0,0,0,0
ORD-A933A4CF,eef135b3,normal,1539,6,0.003527537581096024,0.0,16,511.43,apparel,1,0,20,0,0,0,prepaid,0,0,0,0,0
ORD-650A4658,c43cf2d7,normal,1716,7,0.09683532132749217,0.08760667508868514,19,3443.91,grocery,3,0,0,1,0,0,COD,0,1,1,0,0
ORD-2B4676EC,07121d41,serial_returner,289,23,0.48279416333283004,0.5237126343677118,7,934.7,apparel,2,0,10,0,0,0,prepaid,0,0,0,0,0
ORD-40E82511,89a14068,normal,1108,4,0.39443876711978476,0.35765545858796916,238,1445.85,electronics,4,1,20,0,0,0,COD,0,0,0,0,0
ORD-0CD7708F,90ace852,wardrober,958,6,0.08502824774312782,0.27480107339604,285,12145.35,apparel,5,0,20,1,0,0,COD,0,0,0,0,0
ORD-C2D37B6E,aadf0537,normal,1393,8,0.2508679028143274,0.3367448434304211,93,627.27,apparel,5,0,20,0,0,0,COD,0,0,0,0,0
ORD-3E625EAC,4217f824,normal,150,5,0.060706362829923095,0.043986111917648715,306,865.77,apparel,5,0,20,0,0,0,COD,0,0,1,0,0
ORD-19292A58,49ff59f1,normal,1027,6,0.08442229615190597,0.08463693528431633,169,6614.49,electronics,1,1,10,0,0,0,prepaid,1,0,0,0,0
ORD-DE72BD91,7fffe79d,normal,482,11,0.1476492459668685,0.15567323999362342,143,2434.01,electronics,4,0,10,0,0,0,prepaid,0,0,1,0,0
ORD-EDA401A7,4e66e18c,normal,601,5,0.06941564602202686,0.038700547291560874,210,661.92,apparel,3,0,0,0,0,0,prepaid,0,0,0,0,0
ORD-AC445A4C,4f781921,normal,416,4,0.1434114182839131,0.13667976001852808,11,914.87,electronics,2,1,0,0,1,0,COD,0,0,0,0,0
ORD-8FB454A9,cf236ee6,normal,580,4,0.06872696607156316,0.040776068031901244,161,1106.45,grocery,5,0,30,0,0,0,prepaid,0,0,0,0,0
ORD-62B58A0D,52da9bed,normal,963,8,0.08393886813773992,0.12019400186943324,230,734.31,grocery,5,0,0,0,1,0,prepaid,0,0,0,0,0
ORD-F10263BC,0aa808d2,normal,932,6,0.14656292883832667,0.1299155571848704,49,1057.57,beauty,1,0,0,0,0,0,prepaid,0,0,0,0,0
ORD-89C171FD,ff85a64c,wardrober,540,7,0.06929761069105354,0.29480729428319086,6,8615.87,apparel,5,0,0,1,0,0,COD,0,0,1,1,1
ORD-08047E9E,1e19451c,normal,1010,5,0.16465163101543076,0.2510794969133401,115,3158.4,apparel,1,0,10,0,0,0,prepaid,0,0,0,0,0
